datetime,pm25_current,temperature,humidity,precipitation,pm25_next
2024-11-06 19:30:00,65.9,23.48,62.27,0.0,66.3
2024-11-06 20:30:00,66.3,22.56,65.22,0.0,69.0
2024-11-06 21:30:00,69.0,21.75,67.92,0.0,70.8
2024-11-06 22:30:00,70.8,21.08,70.95,0.0,74.9
2024-11-06 23:30:00,74.9,20.51,74.63,0.0,73.2
2024-11-07 00:30:00,73.2,20.0,78.4,0.0,74.3
2024-11-07 01:30:00,74.3,19.56,81.78,0.0,74.4
2024-11-07 02:30:00,74.4,19.16,84.52,0.0,68.5
2024-11-07 03:30:00,68.5,18.79,86.79,0.0,56.1
2024-11-07 04:30:00,56.1,18.46,88.77,0.0,46.7
2024-11-07 05:30:00,46.7,18.18,90.46,0.0,42.9
2024-11-07 06:30:00,42.9,18.06,91.28,0.0,44.7
2024-11-07 07:30:00,44.7,19.98,82.96,0.0,45.0
2024-11-07 08:30:00,45.0,21.79,74.44,0.0,41.2
2024-11-07 09:30:00,41.2,24.73,62.93,0.0,40.9
2024-11-07 10:30:00,40.9,28.2,47.95,0.0,39.3
2024-11-07 11:30:00,39.3,29.68,42.49,0.0,41.6
2024-11-07 12:30:00,41.6,30.6,39.31,0.0,49.5
2024-11-07 13:30:00,49.5,31.02,37.62,0.0,55.3
2024-11-07 14:30:00,55.3,31.12,36.9,0.0,61.2
2024-11-07 15:30:00,61.2,30.44,39.18,0.0,64.5
2024-11-07 16:30:00,64.5,27.85,55.08,0.0,70.6
2024-11-07 17:30:00,70.6,24.91,60.24,0.0,74.4
2024-11-07 18:30:00,74.4,23.58,62.81,0.0,82.3
2024-11-07 20:30:00,82.3,21.82,68.15,0.0,81.5
2024-11-07 21:30:00,81.5,21.15,72.02,0.0,81.9
2024-11-07 22:30:00,81.9,20.57,76.18,0.0,83.8
2024-11-07 23:30:00,83.8,20.07,79.88,0.0,91.1
2024-11-08 00:30:00,91.1,19.65,82.58,0.0,102.0
2024-11-08 01:30:00,102.0,19.33,84.28,0.0,99.9
2024-11-08 02:30:00,99.9,19.05,85.88,0.0,69.3
2024-11-08 03:30:00,69.3,18.73,88.09,0.0,46.1
2024-11-08 04:30:00,46.1,18.38,90.56,0.0,40.5
2024-11-08 05:30:00,40.5,18.03,92.99,0.0,39.0
2024-11-08 06:30:00,39.0,17.88,94.39,0.0,39.6
2024-11-08 07:30:00,39.6,20.06,84.7,0.0,39.6
2024-11-08 08:30:00,39.6,22.0,76.11,0.0,41.2
2024-11-08 09:30:00,41.2,24.98,64.6,0.0,42.9
2024-11-08 10:30:00,42.9,28.88,46.52,0.0,43.3
2024-11-08 11:30:00,43.3,30.37,41.55,0.0,50.4
2024-11-08 12:30:00,50.4,31.23,38.91,0.0,50.6
2024-11-08 13:30:00,50.6,31.61,37.2,0.0,51.8
2024-11-08 14:30:00,51.8,31.26,37.82,0.0,59.1
2024-11-08 15:30:00,59.1,30.36,41.71,0.0,58.0
2024-11-08 16:30:00,58.0,27.87,57.01,0.0,59.2
2024-11-08 17:30:00,59.2,25.34,61.75,0.0,61.1
2024-11-08 18:30:00,61.1,23.97,65.49,0.0,65.3
2024-11-08 19:30:00,65.3,23.02,68.46,0.0,67.0
2024-11-08 20:30:00,67.0,22.27,71.2,0.0,72.8
2024-11-08 21:30:00,72.8,21.67,74.05,0.0,80.3
2024-11-08 22:30:00,80.3,21.1,77.48,0.0,88.3
2024-11-08 23:30:00,88.3,20.58,81.26,0.0,89.4
2024-11-09 00:30:00,89.4,20.1,85.08,0.0,84.4
2024-11-09 01:30:00,84.4,19.67,88.93,0.0,72.4
2024-11-09 02:30:00,72.4,19.24,92.64,0.0,61.3
2024-11-09 03:30:00,61.3,18.83,95.97,0.0,51.5
2024-11-09 04:30:00,51.5,18.43,98.65,0.0,48.0
2024-11-09 05:30:00,48.0,18.08,100.0,0.0,46.4
2024-11-09 06:30:00,46.4,17.93,100.0,0.0,41.3
2024-11-09 07:30:00,41.3,19.73,89.49,0.0,38.1
2024-11-09 08:30:00,38.1,21.66,80.77,0.0,35.5
2024-11-09 09:30:00,35.5,24.93,67.0,0.0,36.6
2024-11-09 10:30:00,36.6,28.27,52.82,0.0,40.4
2024-11-09 11:30:00,40.4,30.3,45.02,0.0,41.1
2024-11-09 12:30:00,41.1,31.48,40.83,0.0,48.3
2024-11-09 13:30:00,48.3,32.04,38.57,0.0,54.6
2024-11-09 14:30:00,54.6,32.0,37.67,0.0,53.0
2024-11-09 15:30:00,53.0,31.34,39.57,0.0,51.0
2024-11-09 16:30:00,51.0,28.89,53.83,0.0,50.9
2024-11-09 17:30:00,50.9,25.92,58.43,0.0,53.5
2024-11-09 18:30:00,53.5,24.5,62.11,0.0,55.7
2024-11-09 19:30:00,55.7,23.49,65.82,0.0,61.4
2024-11-09 20:30:00,61.4,22.63,69.76,0.0,64.6
2024-11-09 21:30:00,64.6,21.94,72.81,0.0,66.9
2024-11-09 22:30:00,66.9,21.27,75.6,0.0,74.5
2024-11-09 23:30:00,74.5,20.66,77.76,0.0,107.0
2024-11-10 00:30:00,107.0,20.12,78.93,0.0,114.0
2024-11-10 01:30:00,114.0,19.59,79.63,0.0,77.4
2024-11-10 02:30:00,77.4,19.0,80.69,0.0,59.8
2024-11-10 03:30:00,59.8,18.43,81.49,0.0,53.2
2024-11-10 04:30:00,53.2,17.95,81.27,0.0,44.3
2024-11-10 05:30:00,44.3,17.56,80.45,0.0,40.9
2024-11-10 06:30:00,40.9,17.35,80.0,0.0,37.4
2024-11-10 07:30:00,37.4,19.36,73.0,0.0,34.2
2024-11-10 08:30:00,34.2,21.27,63.48,0.0,34.2
2024-11-10 09:30:00,34.2,24.1,54.57,0.0,34.0
2024-11-10 10:30:00,34.0,27.2,44.95,0.0,43.8
2024-11-10 11:30:00,43.8,30.12,36.24,0.0,64.7
2024-11-10 12:30:00,64.7,31.65,32.64,0.0,58.0
2024-11-10 13:30:00,58.0,32.02,32.33,0.0,50.5
2024-11-10 14:30:00,50.5,31.74,33.3,0.0,50.4
2024-11-10 15:30:00,50.4,30.87,36.94,0.0,48.6
2024-11-10 16:30:00,48.6,28.48,52.02,0.0,47.8
2024-11-10 17:30:00,47.8,26.58,52.69,0.0,46.7
2024-11-10 18:30:00,46.7,25.46,55.29,0.0,48.2
2024-11-10 19:30:00,48.2,24.51,57.94,0.0,53.7
2024-11-10 20:30:00,53.7,23.8,59.55,0.0,53.1
2024-11-10 21:30:00,53.1,23.22,60.91,0.0,63.7
2024-11-10 22:30:00,63.7,22.54,63.06,0.0,85.1
2024-11-10 23:30:00,85.1,21.88,65.21,0.0,91.3
2024-11-11 00:30:00,91.3,21.24,67.41,0.0,99.5
2024-11-11 01:30:00,99.5,20.71,68.92,0.0,101.0
2024-11-11 02:30:00,101.0,20.38,69.6,0.0,91.5
2024-11-11 03:30:00,91.5,20.2,69.58,0.0,56.8
2024-11-11 04:30:00,56.8,20.03,69.72,0.0,42.0
2024-11-11 05:30:00,42.0,19.81,70.09,0.0,35.1
2024-11-11 06:30:00,35.1,19.65,70.49,0.0,34.2
2024-11-11 07:30:00,34.2,20.95,70.96,0.0,32.8
2024-11-11 08:30:00,32.8,22.82,60.07,0.0,32.0
2024-11-11 09:30:00,32.0,25.06,54.93,0.0,31.9
2024-11-11 10:30:00,31.9,29.17,42.3,0.0,32.9
2024-11-11 11:30:00,32.9,30.81,37.09,0.0,37.7
2024-11-11 12:30:00,37.7,31.53,34.39,0.0,40.9
2024-11-11 13:30:00,40.9,31.86,32.39,0.0,42.4
2024-11-11 14:30:00,42.4,31.71,31.78,0.0,43.2
2024-11-11 15:30:00,43.2,31.04,33.84,0.0,43.0
2024-11-11 16:30:00,43.0,28.91,46.35,0.0,47.6
2024-11-11 17:30:00,47.6,26.78,48.32,0.0,49.2
2024-11-11 18:30:00,49.2,25.24,53.31,0.0,49.7
2024-11-11 19:30:00,49.7,24.1,57.37,0.0,57.9
2024-11-11 20:30:00,57.9,23.26,60.32,0.0,59.0
2024-11-11 21:30:00,59.0,22.52,62.87,0.0,60.1
2024-11-11 22:30:00,60.1,21.82,65.79,0.0,59.2
2024-11-11 23:30:00,59.2,21.31,67.62,0.0,73.0
2024-11-12 00:30:00,73.0,20.96,68.51,0.0,83.4
2024-11-12 01:30:00,83.4,20.72,68.55,0.0,72.7
2024-11-12 02:30:00,72.7,20.54,68.39,0.0,60.5
2024-11-12 03:30:00,60.5,20.41,68.34,0.0,39.6
2024-11-12 04:30:00,39.6,20.19,68.76,0.0,30.2
2024-11-12 05:30:00,30.2,19.9,69.63,0.0,25.3
2024-11-12 06:30:00,25.3,19.64,70.39,0.0,22.3
2024-11-12 07:30:00,22.3,20.71,70.16,0.0,18.2
2024-11-12 08:30:00,18.2,22.67,61.07,0.0,18.0
2024-11-12 09:30:00,18.0,26.13,48.68,0.0,20.7
2024-11-12 10:30:00,20.7,30.49,30.54,0.0,29.2
2024-11-12 11:30:00,29.2,31.57,27.45,0.0,35.7
2024-11-12 12:30:00,35.7,32.15,25.88,0.0,45.2
2024-11-12 13:30:00,45.2,32.34,24.9,0.0,54.3
2024-11-12 14:30:00,54.3,31.97,24.85,0.0,137.0
2024-11-12 16:30:00,137.0,27.39,43.96,0.0,141.0
2024-11-12 17:30:00,141.0,23.9,49.6,0.0,136.0
2024-11-12 18:30:00,136.0,22.56,50.55,0.0,154.0
2024-11-12 19:30:00,154.0,21.44,51.63,0.0,160.0
2024-11-12 20:30:00,160.0,20.42,52.97,0.0,159.0
2024-11-12 21:30:00,159.0,19.52,54.63,0.0,211.0
2024-11-12 22:30:00,211.0,18.79,56.37,0.0,224.0
2024-11-12 23:30:00,224.0,18.27,57.46,0.0,226.0
2024-11-13 00:30:00,226.0,17.9,58.02,0.0,204.0
2024-11-13 01:30:00,204.0,17.41,59.89,0.0,180.0
2024-11-13 02:30:00,180.0,16.74,63.13,0.0,144.0
2024-11-13 03:30:00,144.0,16.18,66.79,0.0,135.0
2024-11-13 04:30:00,135.0,15.93,69.27,0.0,137.0
2024-11-13 05:30:00,137.0,15.98,70.13,0.0,120.0
2024-11-13 06:30:00,120.0,16.23,70.0,0.0,89.7
2024-11-13 07:30:00,89.7,17.71,68.9,0.0,72.0
2024-11-13 08:30:00,72.0,19.77,60.69,0.0,60.2
2024-11-13 09:30:00,60.2,22.84,53.16,0.0,69.4
2024-11-13 10:30:00,69.4,27.55,37.51,0.0,77.5
2024-11-13 11:30:00,77.5,29.31,31.37,0.0,103.0
2024-11-13 12:30:00,103.0,30.12,28.62,0.0,109.0
2024-11-13 13:30:00,109.0,30.42,27.06,0.0,116.0
2024-11-13 14:30:00,116.0,29.95,27.04,0.0,123.0
2024-11-13 15:30:00,123.0,28.88,30.33,0.0,110.0
2024-11-13 16:30:00,110.0,25.8,47.68,0.0,111.0
2024-11-13 17:30:00,111.0,23.8,46.06,0.0,101.0
2024-11-13 18:30:00,101.0,22.82,46.99,0.0,113.0
2024-11-13 19:30:00,113.0,22.03,48.27,0.0,131.0
2024-11-13 20:30:00,131.0,21.57,48.33,0.0,155.0
2024-11-13 21:30:00,155.0,21.33,47.75,0.0,136.0
2024-11-13 22:30:00,136.0,21.08,47.56,0.0,125.0
2024-11-13 23:30:00,125.0,20.2,50.47,0.0,158.0
2024-11-14 00:30:00,158.0,18.89,55.32,0.0,139.0
2024-11-14 01:30:00,139.0,17.71,60.65,0.0,132.0
2024-11-14 02:30:00,132.0,17.25,62.59,0.0,124.0
2024-11-14 03:30:00,124.0,17.34,61.53,0.0,99.9
2024-11-14 04:30:00,99.9,17.5,60.14,0.0,63.7
2024-11-14 05:30:00,63.7,17.39,60.28,0.0,58.9
2024-11-14 06:30:00,58.9,17.57,59.41,0.0,49.8
2024-11-14 07:30:00,49.8,18.4,62.46,0.0,41.3
2024-11-14 08:30:00,41.3,20.16,53.48,0.0,38.7
2024-11-14 09:30:00,38.7,22.98,46.31,0.0,59.5
2024-11-14 10:30:00,59.5,27.77,31.28,0.0,63.4
2024-11-14 11:30:00,63.4,29.27,27.72,0.0,55.6
2024-11-14 12:30:00,55.6,29.9,26.55,0.0,42.6
2024-11-14 13:30:00,42.6,30.08,26.07,0.0,42.1
2024-11-14 14:30:00,42.1,30.0,26.07,0.0,47.2
2024-11-14 15:30:00,47.2,29.22,28.5,0.0,42.8
2024-11-14 16:30:00,42.8,27.08,40.29,0.0,45.9
2024-11-14 17:30:00,45.9,24.77,41.14,0.0,46.4
2024-11-14 18:30:00,46.4,23.02,45.95,0.0,47.0
2024-11-14 19:30:00,47.0,21.72,49.39,0.0,59.1
2024-11-14 20:30:00,59.1,21.0,50.76,0.0,69.2
2024-11-14 21:30:00,69.2,20.62,50.93,0.0,77.2
2024-11-14 22:30:00,77.2,20.19,51.57,0.0,95.4
2024-11-14 23:30:00,95.4,19.65,53.11,0.0,80.5
2024-11-15 00:30:00,80.5,19.04,55.15,0.0,110.0
2024-11-15 01:30:00,110.0,18.55,56.85,0.0,109.0
2024-11-15 02:30:00,109.0,18.43,57.33,0.0,96.5
2024-11-15 03:30:00,96.5,18.45,57.18,0.0,65.4
2024-11-15 04:30:00,65.4,18.61,56.61,0.0,39.9
2024-11-15 05:30:00,39.9,18.66,56.38,0.0,27.4
2024-11-15 06:30:00,27.4,18.23,58.33,0.0,20.1
2024-11-15 07:30:00,20.1,19.13,62.99,0.0,19.1
2024-11-15 08:30:00,19.1,21.24,51.57,0.0,17.6
2024-11-15 09:30:00,17.6,24.03,44.29,0.0,19.2
2024-11-15 10:30:00,19.2,28.37,29.99,0.0,21.1
2024-11-15 11:30:00,21.1,29.47,28.11,0.0,33.0
2024-11-15 12:30:00,33.0,29.82,27.6,0.0,42.4
2024-11-15 13:30:00,42.4,29.7,27.73,0.0,50.6
2024-11-15 14:30:00,50.6,29.32,28.24,0.0,51.0
2024-11-15 15:30:00,51.0,28.3,31.62,0.0,50.1
2024-11-15 16:30:00,50.1,25.15,48.48,0.0,53.6
2024-11-15 17:30:00,53.6,22.2,53.19,0.0,56.4
2024-11-15 18:30:00,56.4,21.17,54.56,0.0,61.4
2024-11-15 19:30:00,61.4,20.37,55.71,0.0,64.5
2024-11-15 20:30:00,64.5,19.76,56.24,0.0,70.0
2024-11-15 21:30:00,70.0,19.38,56.11,0.0,70.2
2024-11-15 22:30:00,70.2,19.18,55.18,0.0,71.4
2024-11-15 23:30:00,71.4,19.05,54.03,0.0,78.1
2024-11-16 00:30:00,78.1,18.88,53.15,0.0,82.5
2024-11-16 01:30:00,82.5,18.58,53.11,0.0,91.2
2024-11-16 02:30:00,91.2,18.06,54.48,0.0,101.0
2024-11-16 03:30:00,101.0,17.39,56.75,0.0,106.0
2024-11-16 04:30:00,106.0,16.72,59.14,0.0,60.9
2024-11-16 05:30:00,60.9,16.17,61.2,0.0,32.2
2024-11-16 06:30:00,32.2,15.83,62.58,0.0,34.3
2024-11-16 07:30:00,34.3,17.27,64.79,0.0,22.0
2024-11-16 08:30:00,22.0,19.78,50.41,0.0,20.9
2024-11-16 09:30:00,20.9,22.01,45.5,0.0,25.0
2024-11-16 10:30:00,25.0,26.16,35.32,0.0,29.3
2024-11-16 11:30:00,29.3,28.49,29.29,0.0,39.5
2024-11-16 12:30:00,39.5,29.25,27.62,0.0,37.8
2024-11-16 13:30:00,37.8,29.48,26.93,0.0,47.6
2024-11-16 14:30:00,47.6,29.08,27.81,0.0,52.3
2024-11-16 15:30:00,52.3,27.76,35.02,0.0,52.6
2024-11-16 16:30:00,52.6,24.92,49.59,0.0,60.5
2024-11-16 17:30:00,60.5,23.34,46.68,0.0,65.6
2024-11-16 18:30:00,65.6,22.48,48.52,0.0,65.7
2024-11-16 19:30:00,65.7,21.75,50.58,0.0,69.3
2024-11-16 20:30:00,69.3,21.25,51.68,0.0,68.7
2024-11-16 21:30:00,68.7,20.9,52.25,0.0,71.0
2024-11-16 22:30:00,71.0,20.62,52.58,0.0,73.2
2024-11-16 23:30:00,73.2,20.36,52.7,0.0,75.0
2024-11-17 00:30:00,75.0,20.01,53.51,0.0,101.0
2024-11-17 01:30:00,101.0,19.94,52.8,0.0,91.6
2024-11-17 02:30:00,91.6,19.61,53.06,0.0,108.0
2024-11-17 03:30:00,108.0,19.11,54.3,0.0,128.0
2024-11-17 04:30:00,128.0,18.67,57.05,0.0,117.0
2024-11-17 05:30:00,117.0,18.28,58.26,0.0,119.0
2024-11-17 06:30:00,119.0,17.67,58.63,0.0,112.0
2024-11-17 07:30:00,112.0,18.16,63.52,0.0,152.0
2024-11-17 08:30:00,152.0,19.76,52.13,0.0,192.0
2024-11-17 09:30:00,192.0,21.75,48.31,0.0,166.0
2024-11-17 10:30:00,166.0,26.05,36.23,0.0,182.0
2024-11-17 11:30:00,182.0,27.67,32.8,0.0,222.0
2024-11-17 12:30:00,222.0,28.19,31.88,0.0,221.0
2024-11-17 13:30:00,221.0,28.25,31.74,0.0,212.0
2024-11-17 14:30:00,212.0,27.91,32.4,0.0,209.0
2024-11-17 15:30:00,209.0,26.81,37.48,0.0,208.0
2024-11-17 16:30:00,208.0,23.76,54.19,0.0,211.0
2024-11-17 17:30:00,211.0,21.39,55.65,0.0,218.0
2024-11-17 18:30:00,218.0,20.3,57.3,0.0,218.0
2024-11-17 19:30:00,218.0,19.37,58.71,0.0,200.0
2024-11-17 20:30:00,200.0,18.49,60.28,0.0,203.0
2024-11-17 21:30:00,203.0,17.66,61.98,0.0,202.0
2024-11-17 22:30:00,202.0,16.89,63.61,0.0,204.0
2024-11-17 23:30:00,204.0,16.17,65.24,0.0,223.0
2024-11-18 00:30:00,223.0,15.49,66.88,0.0,235.0
2024-11-18 01:30:00,235.0,14.84,68.52,0.0,238.0
2024-11-18 02:30:00,238.0,14.28,70.07,0.0,241.0
2024-11-18 03:30:00,241.0,13.83,70.95,0.0,259.0
2024-11-18 04:30:00,259.0,13.43,71.71,0.0,239.0
2024-11-18 05:30:00,239.0,13.1,72.16,0.0,207.0
2024-11-18 06:30:00,207.0,12.85,72.43,0.0,166.0
2024-11-18 07:30:00,166.0,14.87,66.55,0.0,139.0
2024-11-18 08:30:00,139.0,16.98,55.25,0.0,134.0
2024-11-18 09:30:00,134.0,19.5,49.48,0.0,128.0
2024-11-18 10:30:00,128.0,23.69,36.45,0.0,125.0
2024-11-18 11:30:00,125.0,25.51,31.32,0.0,138.0
2024-11-18 12:30:00,138.0,26.34,28.69,0.0,129.0
2024-11-18 13:30:00,129.0,26.7,26.95,0.0,123.0
2024-11-18 14:30:00,123.0,25.8,28.68,0.0,121.0
2024-11-18 15:30:00,121.0,24.22,43.05,0.0,127.0
2024-11-18 16:30:00,127.0,22.6,44.32,0.0,138.0
2024-11-18 17:30:00,138.0,22.01,38.29,0.0,141.0
2024-11-18 18:30:00,141.0,21.89,36.61,0.0,165.0
2024-11-18 19:30:00,165.0,21.6,36.24,0.0,167.0
2024-11-18 20:30:00,167.0,20.79,37.72,0.0,164.0
2024-11-18 21:30:00,164.0,19.38,41.87,0.0,153.0
2024-11-18 22:30:00,153.0,17.97,47.11,0.0,155.0
2024-11-18 23:30:00,155.0,16.47,52.39,0.0,158.0
2024-11-19 00:30:00,158.0,15.29,56.32,0.0,155.0
2024-11-19 01:30:00,155.0,14.48,58.47,0.0,119.0
2024-11-19 02:30:00,119.0,13.91,59.47,0.0,89.1
2024-11-19 03:30:00,89.1,13.45,60.14,0.0,86.8
2024-11-19 04:30:00,86.8,13.03,60.66,0.0,101.0
2024-11-19 05:30:00,101.0,12.63,61.1,0.0,96.6
2024-11-19 06:30:00,96.6,12.29,61.62,0.0,79.4
2024-11-19 07:30:00,79.4,14.36,59.66,0.0,63.8
2024-11-19 08:30:00,63.8,17.35,43.65,0.0,62.5
2024-11-19 09:30:00,62.5,20.22,38.83,0.0,67.2
2024-11-19 10:30:00,67.2,25.17,26.88,0.0,74.2
2024-11-19 11:30:00,74.2,26.16,25.24,0.0,87.2
2024-11-19 12:30:00,87.2,26.62,24.45,0.0,93.0
2024-11-19 13:30:00,93.0,26.74,24.08,0.0,98.9
2024-11-19 14:30:00,98.9,26.62,24.09,0.0,101.0
2024-11-19 15:30:00,101.0,25.65,27.51,0.0,99.5
2024-11-19 16:30:00,99.5,22.33,45.6,0.0,125.0
2024-11-19 18:30:00,125.0,19.71,41.34,0.0,135.0
2024-11-19 19:30:00,135.0,18.91,42.03,0.0,139.0
2024-11-19 20:30:00,139.0,17.88,44.31,0.0,139.0
2024-11-19 21:30:00,139.0,16.77,47.38,0.0,132.0
2024-11-19 22:30:00,132.0,15.74,50.07,0.0,135.0
2024-11-19 23:30:00,135.0,14.77,52.62,0.0,134.0
2024-11-20 00:30:00,134.0,13.93,54.84,0.0,140.0
2024-11-20 01:30:00,140.0,13.27,56.39,0.0,145.0
2024-11-20 02:30:00,145.0,12.88,56.87,0.0,104.0
2024-11-20 03:30:00,104.0,12.72,56.27,0.0,95.7
2024-11-20 04:30:00,95.7,12.61,55.59,0.0,87.2
2024-11-20 05:30:00,87.2,12.59,54.6,0.0,69.5
2024-11-20 06:30:00,69.5,12.58,53.9,0.0,50.3
2024-11-20 07:30:00,50.3,13.99,58.78,0.0,44.1
2024-11-20 08:30:00,44.1,16.83,42.84,0.0,31.5
2024-11-20 09:30:00,31.5,19.5,38.68,0.0,34.1
2024-11-20 10:30:00,34.1,23.91,28.68,0.0,35.0
2024-11-20 11:30:00,35.0,25.99,24.29,0.0,48.0
2024-11-20 12:30:00,48.0,26.61,23.4,0.0,60.3
2024-11-20 13:30:00,60.3,26.75,23.23,0.0,52.1
2024-11-20 15:30:00,52.1,25.37,28.98,0.0,73.3
2024-11-20 16:30:00,73.3,22.63,43.37,0.0,71.4
2024-11-20 17:30:00,71.4,21.48,36.71,0.0,75.5
2024-11-20 18:30:00,75.5,21.18,35.03,0.0,87.7
2024-11-20 19:30:00,87.7,20.54,35.28,0.0,91.5
2024-11-20 20:30:00,91.5,20.2,34.7,0.0,98.9
2024-11-20 21:30:00,98.9,19.67,34.83,0.0,94.0
2024-11-20 22:30:00,94.0,18.88,36.44,0.0,91.9
2024-11-20 23:30:00,91.9,18.14,37.86,0.0,95.8
2024-11-21 00:30:00,95.8,17.47,39.16,0.0,102.0
2024-11-21 01:30:00,102.0,16.85,40.64,0.0,104.0
2024-11-21 02:30:00,104.0,15.93,43.09,0.0,78.7
2024-11-21 03:30:00,78.7,15.14,45.23,0.0,78.2
2024-11-21 04:30:00,78.2,14.43,46.97,0.0,63.9
2024-11-21 05:30:00,63.9,13.61,49.55,0.0,51.4
2024-11-21 06:30:00,51.4,12.71,52.79,0.0,40.8
2024-11-21 07:30:00,40.8,13.71,58.64,0.0,36.3
2024-11-21 08:30:00,36.3,16.86,42.82,0.0,31.0
2024-11-21 09:30:00,31.0,19.34,38.55,0.0,33.4
2024-11-21 10:30:00,33.4,23.85,27.17,0.0,51.1
2024-11-21 13:30:00,51.1,26.78,21.65,0.0,56.0
2024-11-21 14:30:00,56.0,26.41,22.02,0.0,63.1
2024-11-21 15:30:00,63.1,25.3,27.95,0.0,62.6
2024-11-21 16:30:00,62.6,22.65,40.09,0.0,63.6
2024-11-21 17:30:00,63.6,21.36,34.35,0.0,69.6
2024-11-21 18:30:00,69.6,20.79,33.47,0.0,82.4
2024-11-21 19:30:00,82.4,20.22,33.49,0.0,94.5
2024-11-21 20:30:00,94.5,19.49,34.29,0.0,97.1
2024-11-21 21:30:00,97.1,18.79,34.95,0.0,98.9
2024-11-21 22:30:00,98.9,18.15,35.7,0.0,98.7
2024-11-21 23:30:00,98.7,17.53,36.56,0.0,102.0
2024-11-22 00:30:00,102.0,16.88,37.67,0.0,107.0
2024-11-22 01:30:00,107.0,16.19,39.26,0.0,94.9
2024-11-22 02:30:00,94.9,15.54,40.92,0.0,90.6
2024-11-22 03:30:00,90.6,14.82,43.14,0.0,95.2
2024-11-22 04:30:00,95.2,14.01,46.06,0.0,84.3
2024-11-22 05:30:00,84.3,13.25,48.83,0.0,71.0
2024-11-22 06:30:00,71.0,12.53,51.99,0.0,62.2
2024-11-22 07:30:00,62.2,13.55,56.2,0.0,50.9
2024-11-22 08:30:00,50.9,17.02,41.17,0.0,51.3
2024-11-22 09:30:00,51.3,19.39,36.54,0.0,54.9
2024-11-22 10:30:00,54.9,23.67,26.97,0.0,64.1
2024-11-22 11:30:00,64.1,26.22,22.36,0.0,67.7
2024-11-22 12:30:00,67.7,27.06,21.79,0.0,75.6
2024-11-22 13:30:00,75.6,27.34,21.85,0.0,81.9
2024-11-22 14:30:00,81.9,26.99,23.13,0.0,80.7
2024-11-22 15:30:00,80.7,25.58,33.05,0.0,82.4
2024-11-22 16:30:00,82.4,22.46,45.34,0.0,91.8
2024-11-22 17:30:00,91.8,20.41,42.45,0.0,92.2
2024-11-22 18:30:00,92.2,19.22,44.74,0.0,93.3
2024-11-22 19:30:00,93.3,18.17,47.36,0.0,100.0
2024-11-22 20:30:00,100.0,17.24,49.67,0.0,115.0
2024-11-22 21:30:00,115.0,16.59,51.09,0.0,118.0
2024-11-22 22:30:00,118.0,15.81,52.8,0.0,119.0
2024-11-22 23:30:00,119.0,14.99,54.99,0.0,108.0
2024-11-23 00:30:00,108.0,14.14,57.59,0.0,93.4
2024-11-23 01:30:00,93.4,13.55,59.42,0.0,84.4
2024-11-23 02:30:00,84.4,13.33,59.76,0.0,66.9
2024-11-23 03:30:00,66.9,13.38,59.05,0.0,45.8
2024-11-23 04:30:00,45.8,13.46,58.23,0.0,36.3
2024-11-23 05:30:00,36.3,13.33,58.55,0.0,29.8
2024-11-23 06:30:00,29.8,13.02,60.0,0.0,25.5
2024-11-23 07:30:00,25.5,14.47,61.91,0.0,22.2
2024-11-23 08:30:00,22.2,17.67,48.48,0.0,23.1
2024-11-23 09:30:00,23.1,20.09,43.25,0.0,22.0
2024-11-23 10:30:00,22.0,23.96,32.99,0.0,32.6
2024-11-23 11:30:00,32.6,27.25,24.68,0.0,52.3
2024-11-23 12:30:00,52.3,28.37,22.69,0.0,56.3
2024-11-23 13:30:00,56.3,28.62,22.23,0.0,48.0
2024-11-23 14:30:00,48.0,27.97,23.66,0.0,48.5
2024-11-23 15:30:00,48.5,26.36,33.78,0.0,54.3
2024-11-23 16:30:00,54.3,22.88,46.48,0.0,53.3
2024-11-23 17:30:00,53.3,20.49,46.18,0.0,51.9
2024-11-23 18:30:00,51.9,19.17,49.22,0.0,62.3
2024-11-23 19:30:00,62.3,18.15,51.51,0.0,61.6
2024-11-23 20:30:00,61.6,17.35,53.4,0.0,60.1
2024-11-23 21:30:00,60.1,16.72,55.17,0.0,50.8
2024-11-23 22:30:00,50.8,16.29,56.19,0.0,50.9
2024-11-24 00:30:00,50.9,15.93,55.38,0.0,63.3
2024-11-24 01:30:00,63.3,15.27,57.03,0.0,54.6
2024-11-24 02:30:00,54.6,14.42,59.85,0.0,44.0
2024-11-24 03:30:00,44.0,13.87,61.82,0.0,32.6
2024-11-24 04:30:00,32.6,13.36,64.53,0.0,26.6
2024-11-24 05:30:00,26.6,12.91,67.22,0.0,21.7
2024-11-24 06:30:00,21.7,12.63,69.16,0.0,20.9
2024-11-24 07:30:00,20.9,14.91,61.81,0.0,20.0
2024-11-24 08:30:00,20.0,17.68,52.77,0.0,20.0
2024-11-24 09:30:00,20.0,20.62,47.07,0.0,20.4
2024-11-24 10:30:00,20.4,25.56,31.72,0.0,21.7
2024-11-24 11:30:00,21.7,28.15,24.58,0.0,32.4
2024-11-24 12:30:00,32.4,28.93,22.8,0.0,34.1
2024-11-24 13:30:00,34.1,29.11,22.07,0.0,42.2
2024-11-24 14:30:00,42.2,28.83,22.22,0.0,42.9
2024-11-24 16:30:00,42.9,23.65,44.85,0.0,42.4
2024-11-24 17:30:00,42.4,20.89,45.63,0.0,47.0
